SAP+NOME,UF,Semana,Ano,preço2,Mg %,Margem Líquida Real %,Preço,Vendas Reais Qtde,Vendas Reais $,Margem Líquida Real $,Venda Líquida Real $,CMV,CMV/QTD
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,ES,47,2017,4.99,0.3348592950746205,33.485929507462046,4.99,8.0,39.92,9.86,29.47,19.61,2.45125
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,ES,48,2017,4.99,0.33498952786556074,33.498952786556075,4.99,7.0,34.93,8.620000000000001,25.779999999999998,17.16,2.4514285714285715
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,ES,49,2017,4.99,0.3336771516938067,33.36771516938067,4.99,21.0,104.79,25.79,77.31,51.52,2.4533333333333336
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,ES,50,2017,3.99,0.11050854527072333,11.050854527072334,3.99,15.0,52.85000000000001,2.1900000000000004,38.99,36.8,2.453333333333333
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,ES,51,2017,4.418571428571428,0.18982826784364398,18.9828267843644,4.316904761904762,34.0,120.76,5.73,89.14,83.41,2.453235294117647
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,ES,52,2017,4.99,0.3339665175478082,33.39665175478082,4.99,12.0,59.88,14.760000000000002,44.2,29.44,2.4533333333333336
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,1,2018,4.99,0.28934275045091573,28.934275045091574,4.7375,4.0,18.95,4.05,13.85,9.8,2.45
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,2,2018,4.99,0.3353670801932047,33.53670801932047,4.99,5.0,24.950000000000003,6.18,18.43,12.25,2.45
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,3,2018,4.790000000000001,0.2867891026883438,28.678910268834375,4.7233333333333345,13.0,60.870000000000005,13.09,44.97,31.880000000000003,2.4523076923076923
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,4,2018,4.99,0.3349393198102251,33.49393198102251,4.99,9.0,44.910000000000004,11.11,33.17,22.060000000000002,2.4511111111111115
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,5,2018,4.99,0.334234800930188,33.423480093018796,4.99,4.0,19.96,4.91,14.690000000000001,9.780000000000001,2.4450000000000003
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,6,2018,3.275714285714286,-0.04725794458984185,-4.725794458984187,3.275714285714286,12.0,37.88,-1.47,27.97,29.44,2.4533333333333336
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,7,2018,2.99,-0.11162307185685466,-11.162307185685465,2.99,17.0,50.830000000000005,-4.170000000000001,37.54,41.71,2.453529411764706
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,8,2018,3.704285714285714,0.05693257605686943,5.693257605686942,3.704285714285714,24.0,85.76,4.489999999999999,63.36000000000001,58.87,2.4529166666666664
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,9,2018,3.847142857142857,0.06148344207909771,6.148344207909772,3.758857142857143,33.0,109.58,-0.13999999999999924,80.84,80.98,2.453939393939394
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,10,2018,4.704285714285715,0.23717908453700792,23.717908453700797,4.466190476190476,24.0,103.76,17.740000000000002,76.63,58.89,2.45375
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,11,2018,4.823333333333333,0.29402219419160824,29.402219419160826,4.767777777777778,15.0,70.85000000000001,15.530000000000001,52.33,36.800000000000004,2.4533333333333336
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,12,2018,4.99,0.3163489841775442,31.63489841775442,4.892,10.0,49.410000000000004,11.88,36.43,24.55,2.455
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,13,2018,4.99,0.333768012569183,33.3768012569183,4.99,14.0,69.86,17.23,51.61,34.38,2.455714285714286
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,14,2018,4.99,0.334839381377534,33.4839381377534,4.99,7.0,34.93,8.63,25.8,17.17,2.4528571428571433
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,15,2018,4.99,0.3347791714009404,33.47791714009404,4.99,12.0,59.879999999999995,14.8,44.24,29.439999999999998,2.453333333333333
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,16,2018,4.99,0.3340556388499996,33.40556388499996,4.99,7.0,34.93,8.620000000000001,25.8,17.18,2.454285714285714
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,17,2018,4.99,0.336043360433604,33.6043360433604,4.99,1.0,4.99,1.24,3.69,2.45,2.45
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,GO,52,2017,4.99,0.333559782608696,33.355978260869605,4.99,3.0,14.97,3.68,11.040000000000001,7.36,2.4533333333333336
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,1,2018,4.99,0.32977502295684125,32.977502295684125,4.99,9.0,44.910000000000004,10.77,32.67,21.9,2.433333333333333
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,2,2018,4.99,0.3303948576675848,33.03948576675848,4.99,9.0,44.910000000000004,10.79,32.67,21.88,2.431111111111111
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,3,2018,4.99,0.3257205783055149,32.572057830551486,4.954285714285715,12.0,59.38,14.05,43.21,29.16,2.43
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,4,2018,4.99,0.3303489439853075,33.034894398530746,4.99,6.0,29.94,7.1899999999999995,21.78,14.59,2.4316666666666666
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,5,2018,4.99,0.330502410626207,33.0502410626207,4.99,10.0,49.900000000000006,12.0,36.31,24.310000000000002,2.431
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,6,2018,2.99,-0.2314568467067028,-23.14568467067028,2.99,14.0,41.86,-6.0600000000000005,30.409999999999997,34.04,2.4314285714285715
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,7,2018,3.1900000000000004,-0.10546585930242933,-10.546585930242934,3.0355428571428584,25.0,76.46,-5.290000000000003,55.51,60.8,2.432
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,8,2018,3.49,-0.0054993561565369956,-0.5499356156537001,3.473333333333333,20.0,65.2,-1.2900000000000011,47.379999999999995,48.67,2.4335
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,9,2018,3.6566666666666667,0.008513462904801835,0.8513462904801828,3.5233333333333334,20.0,67.8,0.609999999999999,49.26,48.65,2.4325
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,10,2018,4.847142857142857,0.2918443841403247,29.184438414032474,4.75984126984127,24.0,107.76,19.990000000000002,78.39999999999999,58.41,2.43375
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,11,2018,4.99,0.331498469018789,33.149846901878895,4.99,4.0,19.96,4.82,14.54,9.72,2.43
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,12,2018,4.99,0.3318661143783062,33.18661143783062,4.99,7.0,34.93,8.44,25.45,17.01,2.43
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,13,2018,4.99,0.32977612816927576,32.977612816927575,4.99,7.0,34.93,8.379999999999999,25.419999999999998,17.04,2.434285714285714
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,14,2018,4.99,0.3301680309393233,33.016803093932324,4.99,14.0,69.86,16.79,50.84,34.050000000000004,2.4321428571428574
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,15,2018,4.99,0.32699544862754465,32.699544862754465,4.973666666666667,13.0,64.38,15.129999999999999,46.779999999999994,31.650000000000002,2.434615384615385
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,16,2018,4.99,0.330835318381967,33.0835318381967,4.99,9.0,44.910000000000004,10.82,32.71,21.89,2.4322222222222223
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,17,2018,4.99,0.3301216918366537,33.01216918366537,4.99,7.0,34.93,8.39,25.43,17.04,2.434285714285714
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,48,2017,4.99,0.330578512396694,33.0578512396694,4.99,3.0,14.97,3.5999999999999996,10.89,7.290000000000001,2.43
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,49,2017,4.99,0.330027548209366,33.0027548209366,4.99,6.0,29.939999999999998,7.180000000000001,21.779999999999998,14.6,2.433333333333333
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,50,2017,3.6566666666666667,0.030361684543354,3.036168454335399,3.6566666666666667,6.0,19.94,-0.10000000000000009,14.489999999999998,14.59,2.4316666666666666
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,51,2017,4.19,0.1504208401569104,15.042084015691037,4.19,11.0,46.89,7.359999999999999,34.09,26.73,2.43
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MA,52,2017,4.99,0.330061311061875,33.006131106187496,4.99,9.0,44.910000000000004,10.77,32.66,21.89,2.4322222222222223
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,1,2018,4.99,0.31621208187274813,31.621208187274817,4.912222222222222,20.0,97.8,22.35,71.3,48.95,2.4475000000000002
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,2,2018,4.99,0.3226775166444488,32.26775166444489,4.966190476190476,25.0,124.25,29.21,90.48,61.269999999999996,2.4507999999999996
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,3,2018,4.99,0.31975633857812086,31.975633857812088,4.942380952380953,30.0,148.70000000000002,34.9,108.39,73.49,2.4496666666666664
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,4,2018,4.99,0.3197640409329061,31.976404093290615,4.941020408163266,34.0,167.66,38.95,122.19,83.24,2.448235294117647
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,5,2018,4.99,0.3178575115542837,31.78575115542837,4.928690476190476,33.0,162.17000000000002,37.34,118.17999999999999,80.84,2.4496969696969697
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,6,2018,3.275714285714286,-0.06488242048927986,-6.488242048927986,3.2661038961038957,124.0,372.96000000000004,-32.28,271.5,303.78000000000003,2.4498387096774197
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,7,2018,2.99,-0.13394990367537266,-13.394990367537266,2.969377530364374,76.0,225.44,-22.27,164.19,186.46,2.453421052631579
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,8,2018,3.847142857142857,0.047425547347139566,4.7425547347139565,3.723928571428572,117.0,391.33,-2.0199999999999987,285.01,287.03,2.453247863247863
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,9,2018,3.847142857142857,0.062101158612171144,6.210115861217115,3.8173776223776232,119.0,389.21,-8.449999999999996,283.44,291.89,2.452857142857143
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,10,2018,4.99,0.2956712842575197,29.56712842575197,4.7995238095238095,34.0,163.66,35.82,119.28,83.46000000000001,2.4547058823529415
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,11,2018,4.99,0.3218485615168326,32.184856151683256,4.961428571428572,27.0,133.73000000000002,31.240000000000002,97.45,66.21000000000001,2.4522222222222223
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,12,2018,4.99,0.3233094300291826,32.33094300291826,4.956666666666666,13.0,64.37,15.12,46.95,31.83,2.4484615384615385
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,13,2018,4.99,0.3255020371284332,32.55020371284332,4.99,21.0,104.79,24.830000000000002,76.36,51.53,2.453809523809524
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,14,2018,4.99,0.32176399884954265,32.176399884954265,4.962222222222222,18.0,89.32000000000001,20.94,65.1,44.160000000000004,2.4533333333333336
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,15,2018,4.99,0.31932552977209483,31.93255297720948,4.94,14.0,68.86,15.879999999999999,50.2,34.32,2.4514285714285715
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,16,2018,4.99,0.31941293297281487,31.941293297281486,4.942380952380953,17.0,83.83,19.42,61.11,41.69,2.4523529411764704
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,17,2018,4.99,0.326665154417448,32.6665154417448,4.99,6.0,29.94,7.13,21.82,14.690000000000001,2.4483333333333337
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,47,2017,4.99,0.291670058336725,29.1670058336725,4.767777777777777,6.0,27.94,5.66,20.369999999999997,14.71,2.4516666666666667
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,48,2017,4.99,0.32645952532316175,32.64595253231617,4.99,4.0,19.96,4.75,14.55,9.8,2.45
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,49,2017,4.656666666666667,0.20251360077000594,20.251360077000594,4.320158730158732,26.0,111.74,17.61,81.39999999999999,63.79,2.4534615384615384
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,50,2017,4.132857142857143,0.13432551803683343,13.432551803683342,4.132857142857143,36.0,127.64000000000001,4.959999999999999,92.97,88.00999999999999,2.444722222222222
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,51,2017,4.275714285714286,0.1258577597940162,12.585775979401634,4.03702380952381,36.0,136.54,11.25,99.48,88.23,2.4508333333333336
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MG,52,2017,4.99,0.3213248952647605,32.13248952647605,4.956666666666667,19.0,93.81,21.83,68.36,46.53,2.4489473684210528
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MS,1,2018,4.99,0.33310688405797095,33.3106884057971,4.99,5.0,24.950000000000003,6.130000000000001,18.4,12.27,2.4539999999999997
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MS,2,2018,4.99,0.334239130434783,33.4239130434783,4.99,1.0,4.99,1.23,3.68,2.45,2.45
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MS,3,2018,4.99,0.32222222222222235,32.222222222222236,4.906666666666667,6.0,29.44,7.0,21.72,14.72,2.4533333333333336
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MS,4,2018,4.99,0.3337409112405052,33.37409112405052,4.99,10.0,49.900000000000006,12.27,36.79,24.520000000000003,2.4520000000000004
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MS,5,2018,4.99,0.321873888917804,32.1873888917804,4.906666666666667,13.0,64.37,15.620000000000001,47.5,31.880000000000003,2.4523076923076923
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MS,6,2018,3.3233333333333337,-0.03913182621044233,-3.9131826210442333,3.3233333333333337,53.0,166.47000000000003,-7.359999999999999,122.68,130.04,2.453584905660377
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MS,7,2018,2.9899999999999998,-0.11733586303028457,-11.733586303028458,2.9792857142857145,30.0,89.4,-7.72,65.9,73.62,2.454
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MS,8,2018,3.847142857142857,0.07848074100012357,7.848074100012356,3.847142857142857,18.0,63.82000000000001,2.9,47.07,44.17,2.453888888888889
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MS,9,2018,3.847142857142857,0.07906214176944729,7.906214176944729,3.847142857142857,22.0,77.78,3.41,57.34,53.93000000000001,2.4513636363636366
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MS,10,2018,4.99,0.332880434782609,33.2880434782609,4.99,2.0,9.98,2.45,7.36,4.91,2.455
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MS,11,2018,4.323333333333333,0.18252635046113333,18.252635046113333,4.323333333333333,3.0,12.97,2.19,9.56,7.37,2.4566666666666666
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MS,13,2018,4.99,0.33333333333333365,33.333333333333364,4.99,3.0,14.97,3.6799999999999997,11.040000000000001,7.36,2.4533333333333336
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MS,14,2018,4.99,0.33333333333333365,33.333333333333364,4.99,4.0,19.96,4.91,14.72,9.81,2.4525
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MS,15,2018,4.99,0.332880434782609,33.2880434782609,4.99,2.0,9.98,2.45,7.36,4.91,2.455
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MS,16,2018,4.99,0.332880434782609,33.2880434782609,4.99,4.0,19.96,4.9,14.72,9.82,2.455
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MS,17,2018,4.99,0.3328349971629195,33.283499716291956,4.99,7.0,34.93,8.57,25.75,17.18,2.454285714285714
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,1,2018,4.99,0.334239130434783,33.4239130434783,4.99,2.0,9.98,2.46,7.36,4.9,2.45
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,2,2018,4.99,0.334239130434783,33.4239130434783,4.99,3.0,14.97,3.69,11.040000000000001,7.3500000000000005,2.45
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,3,2018,4.99,0.3337862318840583,33.37862318840583,4.99,4.0,19.96,4.91,14.72,9.81,2.4525
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,4,2018,4.99,0.334012219959267,33.4012219959267,4.99,4.0,19.96,4.92,14.73,9.81,2.4525
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,5,2018,4.99,0.33438845957344415,33.43884595734442,4.99,13.0,64.87,15.99,47.86,31.87,2.4515384615384614
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,6,2018,3.4185714285714286,-0.0318152257968208,-3.1815225796820803,3.3285714285714287,44.0,145.26,-0.8600000000000001,107.09,107.95,2.453409090909091
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,7,2018,2.99,-0.12385223079134716,-12.385223079134718,2.965,30.0,88.8,-8.15,65.47,73.62,2.454
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,8,2018,3.847142857142857,0.06368864409604971,6.368864409604972,3.7519047619047616,44.0,153.56,5.250000000000002,113.21000000000001,107.96000000000001,2.4536363636363636
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,9,2018,3.847142857142857,0.069132229129057,6.9132229129057,3.787619047619047,36.0,129.14,6.84,95.17,88.33,2.453611111111111
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,10,2018,4.99,0.33342391304347857,33.342391304347856,4.99,8.0,39.92,9.82,29.44,19.62,2.4525
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,11,2018,4.99,0.31548808928868916,31.54880892886892,4.878888888888889,12.0,57.88,13.22,42.690000000000005,29.47,2.455833333333333
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,12,2018,4.99,0.33413830415109197,33.4138304151092,4.99,5.0,24.950000000000003,6.15,18.41,12.260000000000002,2.4520000000000004
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,13,2018,4.99,0.33369565217391317,33.36956521739134,4.99,9.0,44.910000000000004,11.040000000000001,33.12,22.080000000000002,2.4533333333333336
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,14,2018,4.99,0.3323369565217394,33.23369565217394,4.99,6.0,29.94,7.34,22.080000000000002,14.74,2.4566666666666666
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,15,2018,4.99,0.3247560817805385,32.47560817805385,4.9275,6.0,29.44,7.0,21.73,14.73,2.455
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,16,2018,4.99,0.3326156979715387,33.261569797153875,4.99,8.0,39.92,9.81,29.46,19.65,2.45625
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,17,2018,4.99,0.3333333333333335,33.33333333333335,4.99,4.0,19.96,4.9,14.719999999999999,9.82,2.455
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,MT,52,2017,4.99,0.334239130434783,33.4239130434783,4.99,1.0,4.99,1.23,3.68,2.45,2.45
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,1,2018,4.99,0.3328819875776396,33.288198757763965,4.94,6.0,29.44,7.140000000000001,21.72,14.580000000000002,2.43
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,2,2018,4.790000000000001,0.306092871931381,30.6092871931381,4.790000000000001,8.0,37.92,8.51,27.96,19.45,2.43125
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,3,2018,4.99,0.339673913043478,33.9673913043478,4.99,5.0,24.950000000000003,6.25,18.400000000000002,12.15,2.43
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,4,2018,4.99,0.2921195652173911,29.211956521739104,4.99,10.0,49.900000000000006,10.05,36.800000000000004,24.32,2.432
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,5,2018,4.99,0.31326086956521715,31.32608695652172,4.99,14.0,69.86,15.07,51.52,34.02,2.43
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,6,2018,3.275714285714286,-0.04478989344336357,-4.478989344336357,3.265,35.0,114.35,-0.8499999999999994,84.29,85.14,2.4325714285714284
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,7,2018,2.99,-0.218654458050917,-21.8654458050917,2.9316666666666666,29.0,85.50999999999999,-12.41,63.010000000000005,70.55,2.432758620689655
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,8,2018,3.847142857142857,0.08320994696616586,8.320994696616586,3.8296428571428573,31.0,110.2,5.76,81.16,75.4,2.4322580645161294
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,9,2018,3.6566666666666667,0.0434897943464255,4.3489794346425485,3.6566666666666667,38.0,139.62,10.49,102.94,92.45,2.432894736842105
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,10,2018,4.704285714285715,0.2814747287755471,28.1474728775547,4.656666666666667,32.0,153.68,35.58,113.39999999999999,77.82000000000001,2.4318750000000002
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,11,2018,4.99,0.30582657629671856,30.582657629671854,4.750987425273142,41.0,195.09,44.21,143.94,99.73,2.432439024390244
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,12,2018,4.99,0.339017903526519,33.901790352651915,4.99,20.0,99.80000000000001,24.990000000000002,73.65,48.66,2.433
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,13,2018,4.99,0.33936548004821915,33.936548004821915,4.99,23.0,114.77000000000001,28.72,84.67,55.95,2.432608695652174
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,14,2018,4.99,0.33907376770137204,33.9073767701372,4.99,27.0,134.73,33.7,99.39,65.69,2.432962962962963
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,15,2018,4.99,0.33904511539159443,33.904511539159444,4.99,31.0,154.69,38.67,114.11,75.44,2.4335483870967742
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,16,2018,4.99,0.3198593662621153,31.98593662621153,4.864285714285715,19.0,90.52000000000001,20.5,66.74,46.24,2.433684210526316
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,17,2018,4.99,0.294927536231884,29.492753623188396,4.99,8.0,39.92,7.529999999999999,29.439999999999998,19.48,2.435
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,48,2017,4.99,0.339673913043478,33.9673913043478,4.99,1.0,4.99,1.25,3.68,2.43,2.43
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,49,2017,4.99,0.339673913043478,33.9673913043478,4.99,1.0,4.99,1.25,3.68,2.43,2.43
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,50,2017,3.99,0.11711435618553975,11.711435618553976,3.99,11.0,38.89,1.8900000000000003,28.66,26.77,2.4336363636363636
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,51,2017,4.49,0.22917851818120924,22.917851818120926,4.49,8.0,35.92,7.06,26.5,19.44,2.43
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PA,52,2017,4.99,0.3400318133616116,34.00318133616116,4.99,5.0,24.950000000000003,6.26,18.41,12.15,2.43
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PB,1,2018,4.99,0.3307626723657734,33.07626723657734,4.99,7.0,34.93,8.41,25.419999999999998,17.01,2.43
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PB,2,2018,4.99,0.32929292929292925,32.92929292929292,4.99,9.0,44.910000000000004,10.77,32.67,21.9,2.433333333333333
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PB,3,2018,4.99,0.330578512396694,33.0578512396694,4.99,5.0,24.950000000000003,6.0,18.15,12.15,2.43
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PB,4,2018,4.99,0.33103827990191603,33.1038279901916,4.99,6.0,29.94,7.21,21.79,14.58,2.43
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PB,5,2018,4.99,0.33067097131121126,33.06709713112112,4.99,10.0,49.900000000000006,12.0,36.309999999999995,24.310000000000002,2.431
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PB,6,2018,3.3233333333333337,-0.04471045705570833,-4.471045705570834,3.3233333333333337,25.0,78.75,-3.59,57.230000000000004,60.81999999999999,2.4328
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PB,7,2018,3.132857142857143,-0.10531434901605631,-10.531434901605632,3.03047619047619,26.0,79.44,-5.510000000000001,57.769999999999996,63.28,2.433846153846154
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PB,8,2018,3.847142857142857,0.07061678973465814,7.0616789734658125,3.8400000000000003,23.0,80.47,2.57,58.54,55.97,2.433478260869565
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PB,9,2018,3.6566666666666667,0.026592632447725344,2.659263244772532,3.646666666666667,27.0,84.43,-4.32,61.38999999999999,65.71,2.4337037037037033
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PB,10,2018,4.74,0.24246585384585032,24.24658538458503,4.561428571428573,7.0,22.93,-0.33999999999999986,16.69,17.03,2.432857142857143
000000000004270164 - DESINF LIQ PINHO SOL ORIGINAL 500ML,PB,11,2018,4.99,0.33042630885572,33.042630885572,4.99,5.0,24.950000000000003,6.0,18.16,12.16,2.432
