GrpProd;UF;Ano;Mes;Dia;QTD;Preço;CMV/QTD;DPPsic
7.0;PA;2017;12;17;5.0;3.9900000000000007;1.924;1.0
7.0;PA;2017;12;18;8.0;3.99;1.8725;1.0
7.0;PA;2017;12;19;5.0;3.9900000000000007;1.918;1.0
7.0;PA;2017;12;20;15.0;3.9900000000000007;1.9046666666666667;1.0
7.0;PA;2017;12;21;8.0;3.99;1.8900000000000001;1.0
7.0;PA;2017;12;22;19.0;3.99;1.9152631578947368;1.0
7.0;PA;2017;12;23;28.0;3.9542857142857133;1.9107142857142858;0.32142857142857145
7.0;PA;2017;12;24;5.0;3.9900000000000007;1.934;1.0
7.0;PA;2017;12;26;6.0;4.24;1.9116666666666668;0.0
7.0;PA;2017;12;27;11.0;3.99;1.9245454545454543;1.0
7.0;PA;2017;12;28;14.0;3.9899999999999998;1.905;1.0
7.0;PA;2017;12;29;4.0;3.99;1.9075;1.0
7.0;PA;2017;12;30;17.0;3.9900000000000007;1.9;1.0
7.0;PB;2017;1;3;5.0;4.389999999999998;1.762;0.0
7.0;PB;2017;1;4;3.0;4.99;1.76;1.0
7.0;PB;2017;1;5;2.0;4.99;1.715;1.0
7.0;PB;2017;1;7;2.0;4.99;1.8;1.0
7.0;PB;2017;1;8;5.0;4.99;1.754;1.0
7.0;PB;2017;1;10;5.0;4.99;1.818;1.0
7.0;PB;2017;1;11;6.0;4.82333333333333;1.8;0.0
7.0;PB;2017;1;12;2.0;4.99;1.765;1.0
7.0;PB;2017;1;16;10.0;4.890000000000001;1.748;0.5
7.0;PB;2017;1;17;3.0;4.99;1.7566666666666666;1.0
7.0;PB;2017;1;18;10.0;4.99;1.782;1.0
7.0;PB;2017;1;19;7.0;4.990000000000001;1.8157142857142858;1.0
7.0;PB;2017;1;20;2.0;4.49;1.75;0.0
7.0;PB;2017;1;21;5.0;4.99;1.796;1.0
7.0;PB;2017;1;22;2.0;4.99;1.815;1.0
7.0;PB;2017;1;24;3.0;4.99;1.8233333333333333;1.0
7.0;PB;2017;1;25;2.0;4.99;1.765;1.0
7.0;PB;2017;1;27;2.0;4.99;1.78;1.0
7.0;PB;2017;1;28;3.0;4.99;1.7966666666666666;1.0
7.0;PB;2017;1;29;4.0;4.99;1.825;1.0
7.0;PB;2017;1;31;5.0;4.99;1.7719999999999998;1.0
7.0;PB;2017;2;1;5.0;4.99;1.802;1.0
7.0;PB;2017;2;2;5.0;4.99;1.7939999999999998;1.0
7.0;PB;2017;2;3;3.0;2.99;1.8233333333333333;1.0
7.0;PB;2017;2;4;5.0;2.99;1.812;1.0
7.0;PB;2017;2;5;5.0;2.99;1.814;1.0
7.0;PB;2017;2;6;4.0;2.99;1.795;1.0
7.0;PB;2017;2;7;6.0;4.656666666666667;1.8166666666666664;0.3333333333333333
7.0;PB;2017;2;9;2.0;2.99;1.785;1.0
7.0;PB;2017;2;10;3.0;2.99;1.76;1.0
7.0;PB;2017;2;11;2.0;2.99;1.78;1.0
7.0;PB;2017;2;13;4.0;2.99;1.8275000000000001;1.0
7.0;PB;2017;2;14;3.0;3.65666666666667;1.7633333333333334;0.0
7.0;PB;2017;2;15;2.0;3.99;1.825;1.0
7.0;PB;2017;2;19;4.0;2.99;1.785;1.0
7.0;PB;2017;3;4;3.0;4.99;1.7566666666666666;1.0
7.0;PB;2017;3;5;2.0;4.99;1.805;1.0
7.0;PB;2017;3;11;3.0;4.99;1.7533333333333332;1.0
7.0;PB;2017;3;13;2.0;4.99;1.77;1.0
7.0;PB;2017;3;15;2.0;4.99;1.825;1.0
7.0;PB;2017;3;17;2.0;4.99;1.815;1.0
7.0;PB;2017;3;21;2.0;2.99;1.825;1.0
7.0;PB;2017;3;22;7.0;2.9899999999999998;1.782857142857143;1.0
7.0;PB;2017;3;27;4.0;2.99;1.7675;1.0
7.0;PB;2017;4;2;2.0;4.99;1.755;1.0
7.0;PB;2017;4;7;2.0;4.99;1.77;1.0
7.0;PB;2017;4;20;3.0;4.99;1.7533333333333332;1.0
7.0;PB;2017;4;22;6.0;4.99;1.7933333333333337;1.0
7.0;PB;2017;4;26;3.0;4.99;1.7766666666666666;1.0
7.0;PB;2017;5;3;2.0;4.99;1.82;1.0
7.0;PB;2017;5;8;12.0;4.99;1.8108333333333333;1.0
7.0;PB;2017;5;10;2.0;4.99;1.825;1.0
7.0;PB;2017;5;11;4.0;4.99;1.7925;1.0
7.0;PB;2017;5;14;2.0;4.99;1.755;1.0
7.0;PB;2017;5;19;2.0;4.99;1.775;1.0
7.0;PB;2017;5;26;2.0;2.99;1.74;1.0
7.0;PB;2017;5;27;3.0;2.99;1.7666666666666666;1.0
7.0;PB;2017;5;28;7.0;2.9899999999999998;1.8228571428571427;1.0
7.0;PB;2017;5;29;4.0;2.99;1.7875;1.0
7.0;PB;2017;5;30;2.0;4.99;1.815;1.0
7.0;PB;2017;6;6;4.0;3.99;1.76;1.0
7.0;PB;2017;6;7;3.0;4.99;1.836666666666667;1.0
7.0;PB;2017;6;14;10.0;3.9900000000000007;1.794;1.0
7.0;PB;2017;6;16;2.0;3.99;1.815;1.0
7.0;PB;2017;6;17;2.0;3.59;1.815;0.0
7.0;PB;2017;6;22;2.0;3.99;1.78;1.0
7.0;PB;2017;6;23;3.0;3.99;1.7633333333333334;1.0
7.0;PB;2017;6;25;5.0;3.9900000000000007;1.78;1.0
7.0;PB;2017;6;26;2.0;3.99;1.795;1.0
7.0;PB;2017;7;7;2.0;3.99;1.795;1.0
7.0;PB;2017;7;8;5.0;3.9900000000000007;1.7920000000000005;1.0
7.0;PB;2017;7;9;2.0;3.99;1.78;1.0
7.0;PB;2017;7;11;5.0;3.9900000000000007;1.7879999999999998;1.0
7.0;PB;2017;7;12;2.0;4.99;1.845;1.0
7.0;PB;2017;7;14;4.0;4.49;1.765;0.0
7.0;PB;2017;7;16;2.0;4.49;1.765;0.0
7.0;PB;2017;7;18;3.0;4.99;1.843333333333333;1.0
7.0;PB;2017;7;20;2.0;4.99;1.795;1.0
7.0;PB;2017;7;24;2.0;4.99;1.815;1.0
7.0;PB;2017;8;1;5.0;4.99;1.834;1.0
7.0;PB;2017;8;4;2.0;4.99;1.85;1.0
7.0;PB;2017;8;6;2.0;4.99;1.845;1.0
7.0;PB;2017;8;13;4.0;4.99;1.7774999999999999;1.0
7.0;PB;2017;8;16;2.0;4.99;1.785;1.0
7.0;PB;2017;8;20;2.0;4.99;1.845;1.0
7.0;PB;2017;9;3;2.0;4.99;1.845;1.0
7.0;PB;2017;9;9;3.0;4.99;1.7566666666666666;1.0
7.0;PB;2017;9;14;2.0;4.99;1.85;1.0
7.0;PB;2017;9;19;8.0;4.99;1.855;1.0
7.0;PB;2017;9;25;3.0;4.99;1.913333333333333;1.0
7.0;PB;2017;9;26;8.0;4.99;1.9274999999999998;1.0
7.0;PB;2017;9;27;2.0;4.99;1.93;1.0
7.0;PB;2017;9;30;2.0;4.99;1.89;1.0
7.0;PB;2017;10;8;3.0;4.99;1.8333333333333333;1.0
7.0;PB;2017;10;11;2.0;4.99;1.845;1.0
7.0;PB;2017;10;21;2.0;5.49;1.91;0.0
7.0;PB;2017;10;28;5.0;5.49;1.934;0.0
7.0;PB;2017;11;1;3.0;5.489999999999999;1.8133333333333332;0.0
7.0;PB;2017;11;7;2.0;5.49;1.935;0.0
7.0;PB;2017;11;14;17.0;5.49;1.917058823529412;0.0
7.0;PB;2017;11;16;4.0;4.99;1.8525;1.0
7.0;PB;2017;11;17;2.0;5.49;1.935;0.0
7.0;PB;2017;11;19;2.0;5.49;1.935;0.0
7.0;PB;2017;11;29;2.0;5.49;1.87;0.0
7.0;PB;2017;12;1;3.0;5.489999999999999;1.9366666666666663;0.0
7.0;PB;2017;12;2;4.0;5.49;1.8975;0.0
7.0;PB;2017;12;7;8.0;3.99;1.92875;1.0
7.0;PB;2017;12;8;4.0;4.74;1.875;0.0
7.0;PB;2017;12;9;5.0;3.9900000000000007;1.8939999999999997;1.0
7.0;PB;2017;12;11;18.0;3.9899999999999998;1.927777777777778;1.0
7.0;PB;2017;12;15;10.0;3.9900000000000007;1.834;1.0
7.0;PB;2017;12;17;2.0;3.99;1.735;1.0
7.0;PB;2017;12;20;2.0;3.99;1.815;1.0
7.0;PB;2017;12;21;2.0;3.99;1.88;1.0
7.0;PB;2017;12;22;3.0;3.99;1.933333333333333;1.0
7.0;PB;2017;12;23;2.0;3.99;1.875;1.0
7.0;PB;2017;12;26;2.0;4.74;1.915;0.0
7.0;PB;2017;12;27;2.0;3.99;1.78;1.0
7.0;PB;2017;12;28;2.0;3.99;1.935;1.0
7.0;PB;2017;12;30;2.0;3.99;1.92;1.0
7.0;PE;2017;1;2;8.0;4.49;1.76875;1.0
7.0;PE;2017;1;3;3.0;4.99;1.7933333333333332;1.0
7.0;PE;2017;1;4;3.0;4.65666666666667;1.75;0.0
7.0;PE;2017;1;5;12.0;4.49;1.79;0.3333333333333333
7.0;PE;2017;1;8;3.0;3.99;1.78;1.0
7.0;PE;2017;1;9;7.0;4.847142857142857;1.7757142857142856;0.42857142857142855
7.0;PE;2017;1;10;15.0;4.323333333333334;1.7873333333333332;0.0
7.0;PE;2017;1;11;3.0;4.99;1.8266666666666669;1.0
7.0;PE;2017;1;12;7.0;4.27571428571429;1.7714285714285716;0.0
7.0;PE;2017;1;13;9.0;4.656666666666666;1.7844444444444443;0.4444444444444444
7.0;PE;2017;1;15;4.0;4.49;1.775;0.0
7.0;PE;2017;1;16;6.0;4.823333333333335;1.781666666666667;0.5
7.0;PE;2017;1;18;10.0;4.889999999999998;1.783;0.4
7.0;PE;2017;1;19;4.0;4.74;1.7825;0.0
7.0;PE;2017;1;20;7.0;4.70428571428572;1.7871428571428571;0.0
7.0;PE;2017;1;21;4.0;4.49;1.79;0.0
7.0;PE;2017;1;23;7.0;4.847142857142857;1.794285714285714;0.42857142857142855
7.0;PE;2017;1;24;9.0;4.87888888888889;1.7911111111111113;0.0
7.0;PE;2017;1;25;8.0;4.99;1.79125;1.0
7.0;PE;2017;1;26;4.0;4.49;1.78;0.0
7.0;PE;2017;1;27;7.0;4.847142857142858;1.807142857142857;0.5714285714285714
7.0;PE;2017;1;28;12.0;4.906666666666669;1.7991666666666666;0.4166666666666667
7.0;PE;2017;1;29;4.0;4.99;1.785;1.0
7.0;PE;2017;1;30;19.0;4.779473684210528;1.7873684210526317;0.42105263157894735
7.0;PE;2017;1;31;10.0;4.99;1.795;1.0
7.0;PE;2017;2;1;11.0;4.99;1.8018181818181818;1.0
7.0;PE;2017;2;2;6.0;4.99;1.8133333333333332;1.0
7.0;PE;2017;2;3;3.0;3.32333333333333;1.7766666666666666;0.0
7.0;PE;2017;2;5;4.0;2.99;1.8125;1.0
7.0;PE;2017;2;6;18.0;3.21222222222222;1.8099999999999998;0.0
7.0;PE;2017;2;7;17.0;4.695882352941177;1.8005882352941176;0.0
7.0;PE;2017;2;12;3.0;2.99;1.76;1.0
7.0;PE;2017;2;14;3.0;4.99;1.7833333333333332;1.0
7.0;PE;2017;2;15;10.0;4.99;1.8079999999999998;1.0
7.0;PE;2017;2;16;5.0;4.99;1.81;1.0
7.0;PE;2017;2;17;5.0;2.99;1.8219999999999998;1.0
7.0;PE;2017;2;19;10.0;2.9899999999999998;1.7899999999999998;1.0
7.0;PE;2017;2;20;7.0;2.9899999999999998;1.7857142857142858;1.0
7.0;PE;2017;2;21;7.0;4.418571428571428;1.8214285714285714;1.0
7.0;PE;2017;2;23;7.0;4.704285714285715;1.82;0.42857142857142855
7.0;PE;2017;2;25;6.0;4.99;1.795;1.0
7.0;PE;2017;2;28;3.0;4.99;1.8133333333333332;1.0
7.0;PE;2017;3;1;8.0;4.49;1.81375;1.0
7.0;PE;2017;3;2;6.0;4.656666666666665;1.8166666666666664;0.5
7.0;PE;2017;3;3;3.0;4.99;1.8233333333333333;1.0
7.0;PE;2017;3;7;13.0;4.99;1.7823076923076924;1.0
7.0;PE;2017;3;9;3.0;4.99;1.816666666666667;1.0
7.0;PE;2017;3;11;4.0;4.99;1.8075;1.0
7.0;PE;2017;3;12;7.0;4.99;1.7714285714285711;1.0
7.0;PE;2017;3;14;8.0;4.99;1.80125;1.0
7.0;PE;2017;3;17;4.0;4.99;1.815;1.0
7.0;PE;2017;3;21;10.0;2.9899999999999998;1.8170000000000002;1.0
7.0;PE;2017;3;22;11.0;2.99;1.8127272727272727;1.0
7.0;PE;2017;3;25;5.0;2.99;1.8219999999999998;1.0
7.0;PE;2017;3;26;9.0;2.99;1.8177777777777777;1.0
7.0;PE;2017;3;27;6.0;2.99;1.808333333333333;1.0
7.0;PE;2017;3;28;4.0;4.99;1.8175;1.0
7.0;PE;2017;3;29;4.0;4.99;1.8275;1.0
7.0;PE;2017;4;1;8.0;4.99;1.80125;1.0
7.0;PE;2017;4;3;5.0;4.99;1.828;1.0
7.0;PE;2017;4;5;9.0;4.87888888888889;1.8066666666666669;0.0
7.0;PE;2017;4;6;12.0;4.99;1.8208333333333335;1.0
7.0;PE;2017;4;7;3.0;4.99;1.836666666666667;1.0
7.0;PE;2017;4;10;10.0;4.99;1.7690000000000001;1.0
7.0;PE;2017;4;13;3.0;4.99;1.82;1.0
7.0;PE;2017;4;14;3.0;4.99;1.816666666666667;1.0
7.0;PE;2017;4;16;7.0;4.99;1.8157142857142856;1.0
7.0;PE;2017;4;19;3.0;4.99;1.7733333333333334;1.0
7.0;PE;2017;4;20;3.0;4.99;1.8266666666666669;1.0
7.0;PE;2017;4;24;6.0;4.99;1.8150000000000002;1.0
7.0;PE;2017;4;25;5.0;4.99;1.834;1.0
7.0;PE;2017;4;26;6.0;4.99;1.7916666666666667;1.0
7.0;PE;2017;5;2;9.0;4.99;1.811111111111111;1.0
7.0;PE;2017;5;3;3.0;4.99;1.7533333333333332;1.0
7.0;PE;2017;5;5;6.0;4.99;1.7733333333333334;1.0
7.0;PE;2017;5;6;4.0;4.99;1.815;1.0
7.0;PE;2017;5;9;7.0;4.99;1.8100000000000003;1.0
7.0;PE;2017;5;10;16.0;4.99;1.7956249999999996;1.0
7.0;PE;2017;5;11;8.0;4.99;1.7875;1.0
7.0;PE;2017;5;12;5.0;4.99;1.794;1.0
7.0;PE;2017;5;13;8.0;4.99;1.78625;1.0
7.0;PE;2017;5;15;3.0;4.99;1.8133333333333332;1.0
7.0;PE;2017;5;16;3.0;4.99;1.7633333333333334;1.0
7.0;PE;2017;5;17;4.0;4.99;1.825;1.0
7.0;PE;2017;5;18;3.0;4.99;1.7733333333333334;1.0
7.0;PE;2017;5;23;11.0;2.99;1.7881818181818183;1.0
7.0;PE;2017;5;24;4.0;2.99;1.7925;1.0
7.0;PE;2017;5;25;11.0;2.99;1.7827272727272727;1.0
7.0;PE;2017;5;26;4.0;2.99;1.7825;1.0
7.0;PE;2017;5;27;3.0;2.99;1.8033333333333335;1.0
7.0;PE;2017;5;29;9.0;2.99;1.798888888888889;1.0
7.0;PE;2017;6;1;3.0;4.99;1.82;1.0
7.0;PE;2017;6;7;3.0;4.99;1.82;1.0
7.0;PE;2017;6;8;5.0;4.99;1.7879999999999998;1.0
7.0;PE;2017;6;12;10.0;4.99;1.8129999999999995;1.0
7.0;PE;2017;6;14;9.0;3.99;1.7777777777777777;1.0
7.0;PE;2017;6;17;8.0;3.99;1.7850000000000001;1.0
7.0;PE;2017;6;20;3.0;3.99;1.7833333333333332;1.0
7.0;PE;2017;6;22;5.0;3.9900000000000007;1.8060000000000003;1.0
7.0;PE;2017;6;23;3.0;3.99;1.8033333333333335;1.0
7.0;PE;2017;6;25;7.0;3.9899999999999998;1.83;1.0
7.0;PE;2017;6;26;5.0;3.9900000000000007;1.802;1.0
7.0;PE;2017;7;5;3.0;4.99;1.8;1.0
7.0;PE;2017;7;6;10.0;4.890000000000002;1.812;0.3
7.0;PE;2017;7;7;5.0;3.9900000000000007;1.842;1.0
7.0;PE;2017;7;8;8.0;3.99;1.8325;1.0
7.0;PE;2017;7;9;3.0;3.99;1.84;1.0
7.0;PE;2017;7;10;12.0;3.99;1.825833333333333;1.0
7.0;PE;2017;7;12;7.0;4.99;1.842857142857143;1.0
7.0;PE;2017;7;13;8.0;4.865000000000002;1.82125;0.625
7.0;PE;2017;7;19;8.0;4.99;1.8075;1.0
7.0;PE;2017;7;22;7.0;4.99;1.8342857142857143;1.0
7.0;PE;2017;7;24;4.0;4.99;1.8425;1.0
7.0;PE;2017;7;25;9.0;4.656666666666667;1.8188888888888886;0.3333333333333333
7.0;PE;2017;7;26;3.0;4.99;1.8266666666666669;1.0
7.0;PE;2017;8;1;11.0;4.3536363636363635;1.7854545454545454;0.2727272727272727
7.0;PE;2017;8;2;13.0;4.99;1.8176923076923077;1.0
7.0;PE;2017;8;4;3.0;4.99;1.8333333333333333;1.0
7.0;PE;2017;8;8;3.0;4.99;1.816666666666667;1.0
7.0;PE;2017;8;11;21.0;4.99;1.821904761904762;1.0
7.0;PE;2017;8;12;3.0;4.99;1.836666666666667;1.0
7.0;PE;2017;8;18;3.0;4.99;1.836666666666667;1.0
7.0;PE;2017;8;19;4.0;4.99;1.81;1.0
7.0;PE;2017;8;22;4.0;4.99;1.7875;1.0
7.0;PE;2017;8;31;5.0;4.99;1.754;1.0
7.0;PE;2017;9;8;5.0;4.99;1.832;1.0
7.0;PE;2017;9;10;3.0;4.99;1.7766666666666666;1.0
7.0;PE;2017;9;11;4.0;4.99;1.825;1.0
7.0;PE;2017;9;12;3.0;4.99;1.7833333333333332;1.0
7.0;PE;2017;9;16;3.0;4.99;1.8500000000000003;1.0
7.0;PE;2017;9;21;12.0;4.99;1.8741666666666668;1.0
7.0;PE;2017;9;23;6.0;4.99;1.8383333333333327;1.0
7.0;PE;2017;9;26;4.0;4.99;1.8825;1.0
7.0;PE;2017;9;29;3.0;4.99;1.933333333333333;1.0
7.0;PE;2017;10;2;4.0;4.99;1.94;1.0
7.0;PE;2017;10;3;8.0;4.99;1.8925;1.0
7.0;PE;2017;10;4;9.0;4.99;1.913333333333333;1.0
7.0;PE;2017;10;5;12.0;4.99;1.8966666666666665;1.0
7.0;PE;2017;10;6;3.0;4.99;1.8333333333333333;1.0
7.0;PE;2017;10;7;9.0;4.99;1.921111111111111;1.0
7.0;PE;2017;10;10;4.0;4.99;1.9375;1.0
7.0;PE;2017;10;11;6.0;4.99;1.92;1.0
7.0;PE;2017;10;12;4.0;4.99;1.925;1.0
7.0;PE;2017;10;13;3.0;4.99;1.87;1.0
7.0;PE;2017;10;21;4.0;5.49;1.93;0.0
7.0;PE;2017;10;25;3.0;5.489999999999999;1.8766666666666667;0.0
7.0;PE;2017;10;26;7.0;5.49;1.8757142857142857;0.0
7.0;PE;2017;11;3;9.0;5.49;1.9099999999999997;0.0
7.0;PE;2017;11;4;6.0;5.489999999999999;1.89;0.0
7.0;PE;2017;11;5;3.0;5.489999999999999;1.9266666666666667;0.0
7.0;PE;2017;11;7;3.0;5.489999999999999;1.87;0.0
7.0;PE;2017;11;9;5.0;5.49;1.844;0.0
7.0;PE;2017;11;16;3.0;5.489999999999999;1.923333333333333;0.0
7.0;PE;2017;11;18;10.0;5.19;1.8519999999999999;0.0
7.0;PE;2017;11;20;5.0;5.49;1.9280000000000002;0.0
7.0;PE;2017;11;21;3.0;5.489999999999999;1.9366666666666663;0.0
7.0;PE;2017;11;22;3.0;5.489999999999999;1.933333333333333;0.0
7.0;PE;2017;11;24;3.0;5.489999999999999;1.8533333333333333;0.0
7.0;PE;2017;11;28;4.0;5.49;1.935;0.0
7.0;PE;2017;12;1;13.0;5.49;1.9200000000000002;0.0
7.0;PE;2017;12;2;10.0;5.49;1.89;0.0
7.0;PE;2017;12;5;12.0;3.99;1.8575;1.0
7.0;PE;2017;12;6;8.0;3.99;1.9075;1.0
7.0;PE;2017;12;7;18.0;3.99;1.9066666666666667;1.0
7.0;PE;2017;12;8;4.0;3.99;1.91;1.0
7.0;PE;2017;12;9;12.0;3.99;1.9258333333333333;1.0
7.0;PE;2017;12;11;11.0;3.99;1.8836363636363636;1.0
7.0;PE;2017;12;13;4.0;3.99;1.8825;1.0
7.0;PE;2017;12;14;8.0;3.99;1.9024999999999999;1.0
7.0;PE;2017;12;15;7.0;3.9899999999999998;1.9342857142857144;1.0
7.0;PE;2017;12;16;8.0;3.99;1.8775;1.0
7.0;PE;2017;12;17;12.0;3.99;1.9183333333333332;1.0
7.0;PE;2017;12;18;5.0;3.9900000000000007;1.8779999999999997;1.0
7.0;PE;2017;12;19;21.0;3.99;1.9233333333333333;1.0
7.0;PE;2017;12;20;7.0;3.9899999999999998;1.8971428571428568;1.0
7.0;PE;2017;12;21;13.0;3.99;1.8946153846153848;1.0
7.0;PE;2017;12;22;12.0;3.99;1.8925;1.0
7.0;PE;2017;12;23;15.0;3.9900000000000007;1.9199999999999997;1.0
7.0;PE;2017;12;24;10.0;3.9900000000000007;1.921;1.0
7.0;PE;2017;12;26;8.0;3.99;1.91875;1.0
7.0;PE;2017;12;27;9.0;3.99;1.9377777777777776;1.0
7.0;PE;2017;12;28;10.0;3.9900000000000007;1.906;1.0
7.0;PE;2017;12;29;4.0;3.99;1.9375;1.0
7.0;PE;2017;12;30;8.0;3.99;1.90875;1.0
7.0;PI;2017;1;5;3.0;4.99;1.7766666666666666;1.0
7.0;PI;2017;1;9;8.0;4.240000000000002;1.7625000000000002;0.625
7.0;PI;2017;1;10;4.0;4.99;1.7725;1.0
7.0;PI;2017;1;11;3.0;4.99;1.7733333333333334;1.0
7.0;PI;2017;1;12;2.0;4.99;1.75;1.0
7.0;PI;2017;1;14;4.0;4.99;1.7775;1.0
7.0;PI;2017;1;15;3.0;4.99;1.8;1.0
7.0;PI;2017;1;20;3.0;4.99;1.7766666666666666;1.0
7.0;PI;2017;1;21;6.0;4.823333333333333;1.7733333333333334;0.3333333333333333
7.0;PI;2017;1;28;3.0;4.99;1.7699999999999998;1.0
7.0;PI;2017;2;4;2.0;2.99;1.755;1.0
7.0;PI;2017;2;6;4.0;2.99;1.7875;1.0
7.0;PI;2017;2;8;4.0;2.99;1.7875;1.0
7.0;PI;2017;2;9;6.0;2.99;1.7783333333333333;1.0
7.0;PI;2017;2;10;5.0;2.99;1.77;1.0
7.0;PI;2017;2;11;2.0;2.99;1.77;1.0
7.0;PI;2017;2;12;3.0;2.99;1.7733333333333334;1.0
7.0;PI;2017;2;13;4.0;2.99;1.7725;1.0
7.0;PI;2017;2;17;4.0;2.99;1.775;1.0
7.0;PI;2017;2;19;2.0;2.99;1.805;1.0
7.0;PI;2017;2;20;4.0;2.99;1.7974999999999999;1.0
7.0;PI;2017;2;22;5.0;4.99;1.784;1.0
7.0;PI;2017;3;11;2.0;4.99;1.815;1.0
7.0;PI;2017;3;13;2.0;4.99;1.755;1.0
7.0;PI;2017;3;16;2.0;4.99;1.745;1.0
7.0;PI;2017;3;18;2.0;4.99;1.74;1.0
7.0;PI;2017;3;19;2.0;4.99;1.815;1.0
7.0;PI;2017;3;22;6.0;2.99;1.7716666666666665;1.0
7.0;PI;2017;3;24;4.0;2.99;1.795;1.0
7.0;PI;2017;3;25;3.0;2.99;1.7666666666666666;1.0
7.0;PI;2017;3;29;2.0;2.99;1.78;1.0
7.0;PI;2017;4;3;2.0;4.99;1.78;1.0
7.0;PI;2017;4;5;2.0;3.99;1.685;1.0
7.0;PI;2017;4;15;2.0;4.99;1.76;1.0
7.0;PI;2017;4;17;12.0;3.99;1.7141666666666666;1.0
7.0;PI;2017;4;21;2.0;4.99;1.815;1.0
7.0;PI;2017;5;9;9.0;4.99;1.815555555555556;1.0
7.0;PI;2017;5;10;2.0;4.99;1.78;1.0
7.0;PI;2017;5;11;10.0;4.189999999999998;1.7269999999999999;0.4
7.0;PI;2017;5;12;3.0;4.99;1.7933333333333332;1.0
7.0;PI;2017;5;13;2.0;4.99;1.8;1.0
7.0;PI;2017;5;20;5.0;4.790000000000001;1.7759999999999998;0.6
7.0;PI;2017;5;21;2.0;4.99;1.775;1.0
7.0;PI;2017;5;22;2.0;4.99;1.815;1.0
7.0;PI;2017;5;25;3.0;2.99;1.8033333333333335;1.0
7.0;PI;2017;5;27;4.0;2.99;1.7975;1.0
7.0;PI;2017;6;3;2.0;4.99;1.775;1.0
7.0;PI;2017;6;21;5.0;3.9900000000000007;1.798;1.0
7.0;PI;2017;7;6;6.0;4.99;1.7983333333333336;1.0
7.0;PI;2017;7;14;2.0;4.99;1.815;1.0
7.0;PI;2017;7;27;2.0;4.99;1.78;1.0
7.0;PI;2017;7;29;3.0;4.65666666666667;1.7699999999999998;0.0
7.0;PI;2017;8;14;2.0;4.99;1.745;1.0
7.0;PI;2017;9;30;2.0;4.99;1.935;1.0
7.0;PI;2017;10;6;2.0;4.99;1.94;1.0
7.0;PI;2017;10;14;2.0;5.24;1.935;0.0
7.0;PI;2017;11;17;3.0;5.489999999999999;1.9366666666666663;0.0
7.0;PI;2017;11;24;6.0;5.489999999999999;1.8166666666666664;0.0
7.0;PI;2017;11;25;2.0;4.74;1.815;0.0
7.0;PI;2017;12;11;5.0;3.9900000000000007;1.8080000000000003;1.0
7.0;PI;2017;12;12;2.0;3.99;1.935;1.0
7.0;PI;2017;12;14;4.0;3.99;1.8925;1.0
7.0;PI;2017;12;16;5.0;3.9900000000000007;1.932;1.0
7.0;PI;2017;12;19;6.0;3.99;1.925;1.0
7.0;PI;2017;12;21;3.0;3.99;1.8766666666666667;1.0
7.0;PI;2017;12;24;6.0;3.99;1.9283333333333335;1.0
7.0;PI;2017;12;26;4.0;5.115;1.8975;0.0
7.0;PI;2017;12;27;2.0;3.99;1.92;1.0
7.0;PI;2017;12;28;2.0;3.99;1.83;1.0
7.0;PI;2017;12;29;6.0;3.99;1.8583333333333334;1.0
7.0;PR;2017;1;2;5.0;4.99;1.784;1.0
7.0;PR;2017;1;3;5.0;4.79;1.7920000000000005;0.0
7.0;PR;2017;1;4;3.0;4.65666666666667;1.7733333333333334;0.0
7.0;PR;2017;1;5;3.0;4.65666666666667;1.7933333333333332;0.0
7.0;PR;2017;1;6;9.0;4.545555555555556;1.778888888888889;0.0
7.0;PR;2017;1;7;18.0;4.434444444444448;1.7277777777777779;0.0
7.0;PR;2017;1;8;13.0;4.451538461538462;1.7853846153846153;0.0
7.0;PR;2017;1;9;7.0;4.8471428571428605;1.7242857142857144;0.0
7.0;PR;2017;1;10;3.0;4.32333333333333;1.7766666666666666;0.0
7.0;PR;2017;1;11;10.0;4.49;1.736;0.0
7.0;PR;2017;1;13;8.0;4.615000000000001;1.7687499999999998;0.0
7.0;PR;2017;1;15;3.0;4.99;1.7699999999999998;1.0
7.0;PR;2017;1;16;3.0;4.65666666666667;1.7666666666666666;0.0
7.0;PR;2017;1;18;5.0;4.59;1.674;0.0
7.0;PR;2017;1;19;10.0;4.789999999999997;1.7670000000000001;0.0
7.0;PR;2017;1;20;4.0;4.74;1.7525;0.0
7.0;PR;2017;1;23;5.0;4.59;1.738;0.0
7.0;PR;2017;1;24;10.0;4.589999999999999;1.7550000000000001;0.0
7.0;PR;2017;1;25;3.0;4.99;1.7866666666666668;1.0
7.0;PR;2017;1;26;9.0;4.656666666666666;1.7233333333333336;0.0
7.0;PR;2017;1;27;3.0;4.65666666666667;1.79;0.0
7.0;PR;2017;1;28;8.0;4.490000000000001;1.7662499999999999;0.0
7.0;PR;2017;1;30;8.0;4.99;1.77375;1.0
7.0;PR;2017;1;31;6.0;4.32333333333333;1.7966666666666666;0.0
7.0;PR;2017;2;1;19.0;4.832105263157897;1.7478947368421054;0.42105263157894735
7.0;PR;2017;2;2;9.0;4.767777777777776;1.7433333333333334;0.0
7.0;PR;2017;2;3;20.0;4.49;1.7704999999999997;0.0
7.0;PR;2017;2;4;32.0;3.2399999999999993;1.7765624999999998;0.0
